fishid,ka,date,tl_mm,weight_g,lake,sex
T412082,10.27,3000-10-19,1410,19700,Chabarovice,M
T412082,21.87,3000-10-20,1410,19700,Chabarovice,M
T412082,11,3000-10-21,1410,19700,Chabarovice,M
T412082,26.12,3000-10-22,1410,19700,Chabarovice,M
T412082,55.34,3000-10-23,1410,19700,Chabarovice,M
T412082,32.39,3000-10-24,1410,19700,Chabarovice,M
T412082,30.94,3000-10-25,1410,19700,Chabarovice,M
T412082,28.14,3000-10-26,1410,19700,Chabarovice,M
T412082,31.49,3000-10-27,1410,19700,Chabarovice,M
T412082,30.94,3000-10-28,1410,19700,Chabarovice,M
T412082,19.26,3000-10-29,1410,19700,Chabarovice,M
T412082,21.4,3000-10-30,1410,19700,Chabarovice,M
T412082,48.67,3000-10-31,1410,19700,Chabarovice,M
T412082,34.67,3000-11-01,1410,19700,Chabarovice,M
T412082,22.98,3000-11-02,1410,19700,Chabarovice,M
T412082,37.49,3000-11-03,1410,19700,Chabarovice,M
T412082,54.92,3000-11-04,1410,19700,Chabarovice,M
T412082,20.33,3000-11-05,1410,19700,Chabarovice,M
T412082,7.56,3000-11-06,1410,19700,Chabarovice,M
T412082,8.46,3000-11-07,1410,19700,Chabarovice,M
T412082,11.08,3000-11-08,1410,19700,Chabarovice,M
T412082,17.45,3000-11-09,1410,19700,Chabarovice,M
T412082,7.35,3000-11-11,1410,19700,Chabarovice,M
T412082,31.91,3000-11-12,1410,19700,Chabarovice,M
T412082,41.16,3000-11-13,1410,19700,Chabarovice,M
T412082,44.73,3000-11-14,1410,19700,Chabarovice,M
T412082,8.84,3000-11-15,1410,19700,Chabarovice,M
T412082,27.55,3000-11-16,1410,19700,Chabarovice,M
T412082,14.65,3000-11-17,1410,19700,Chabarovice,M
T412082,46.99,3000-11-18,1410,19700,Chabarovice,M
T412082,70.18,3000-11-19,1410,19700,Chabarovice,M
T412082,29.28,3000-11-20,1410,19700,Chabarovice,M
T412084,15.7,3000-06-01,1280,12300,Chabarovice,M
T412084,24.19,3000-06-02,1280,12300,Chabarovice,M
T412084,37.69,3000-06-03,1280,12300,Chabarovice,M
T412084,26.37,3000-06-04,1280,12300,Chabarovice,M
T412084,25.71,3000-06-05,1280,12300,Chabarovice,M
T412084,19.77,3000-06-06,1280,12300,Chabarovice,M
T412084,1.68,3000-06-07,1280,12300,Chabarovice,M
T412084,36.91,3000-06-08,1280,12300,Chabarovice,M
T412084,11.79,3000-06-09,1280,12300,Chabarovice,M
T412084,11.12,3000-06-10,1280,12300,Chabarovice,M
T412084,48.09,3000-06-11,1280,12300,Chabarovice,M
T412084,10.24,3000-06-12,1280,12300,Chabarovice,M
T412084,17.08,3000-06-13,1280,12300,Chabarovice,M
T412084,23.98,3000-06-14,1280,12300,Chabarovice,M
T412084,21.93,3000-06-15,1280,12300,Chabarovice,M
T412084,10.77,3000-06-16,1280,12300,Chabarovice,M
T412084,11.27,3000-06-17,1280,12300,Chabarovice,M
T412084,7.14,3000-06-18,1280,12300,Chabarovice,M
T412084,7.48,3000-06-19,1280,12300,Chabarovice,M
T412084,8.26,3000-06-20,1280,12300,Chabarovice,M
T412084,5.61,3000-06-21,1280,12300,Chabarovice,M
T412084,13.25,3000-06-22,1280,12300,Chabarovice,M
T412084,63.38,3000-06-23,1280,12300,Chabarovice,M
T412084,24.47,3000-06-24,1280,12300,Chabarovice,M
T412084,12.77,3000-06-25,1280,12300,Chabarovice,M
T412084,26.1,3000-06-26,1280,12300,Chabarovice,M
T412084,38.89,3000-06-27,1280,12300,Chabarovice,M
T412084,39.47,3000-06-28,1280,12300,Chabarovice,M
T412084,47.38,3000-06-29,1280,12300,Chabarovice,M
T412084,22.23,3000-06-30,1280,12300,Chabarovice,M
T412084,3.45,3000-07-01,1280,12300,Chabarovice,M
T412084,15.44,3000-07-02,1280,12300,Chabarovice,M
T412084,2.16,3000-07-03,1280,12300,Chabarovice,M
T412084,19.07,3000-07-06,1280,12300,Chabarovice,M
T412084,7.78,3000-07-07,1280,12300,Chabarovice,M
T412084,33.38,3000-07-08,1280,12300,Chabarovice,M
T412084,54.48,3000-07-09,1280,12300,Chabarovice,M
T412084,12.51,3000-07-10,1280,12300,Chabarovice,M
T412084,24.34,3000-07-11,1280,12300,Chabarovice,M
T412084,6.83,3000-07-12,1280,12300,Chabarovice,M
T412084,10.75,3000-07-13,1280,12300,Chabarovice,M
T412084,8.83,3000-07-14,1280,12300,Chabarovice,M
T412084,5.88,3000-07-15,1280,12300,Chabarovice,M
T412084,7.21,3000-07-16,1280,12300,Chabarovice,M
T412084,9.92,3000-07-17,1280,12300,Chabarovice,M
T412084,16.78,3000-07-18,1280,12300,Chabarovice,M
T412084,25.13,3000-07-19,1280,12300,Chabarovice,M
T412084,17.18,3000-07-20,1280,12300,Chabarovice,M
T412084,20.19,3000-07-21,1280,12300,Chabarovice,M
T412084,8.77,3000-07-22,1280,12300,Chabarovice,M
T412084,14.63,3000-07-23,1280,12300,Chabarovice,M
T412084,10.18,3000-07-24,1280,12300,Chabarovice,M
T412084,23.33,3000-07-25,1280,12300,Chabarovice,M
T412084,36.35,3000-07-26,1280,12300,Chabarovice,M
T412084,9.35,3000-07-27,1280,12300,Chabarovice,M
T412084,7.65,3000-07-28,1280,12300,Chabarovice,M
T412084,6.13,3000-07-29,1280,12300,Chabarovice,M
T412084,13.43,3000-07-30,1280,12300,Chabarovice,M
T412084,9.04,3000-07-31,1280,12300,Chabarovice,M
T412084,8.11,3000-08-01,1280,12300,Chabarovice,M
T412084,7.52,3000-08-02,1280,12300,Chabarovice,M
T412084,8.21,3000-08-03,1280,12300,Chabarovice,M
T412084,9.62,3000-08-04,1280,12300,Chabarovice,M
T412084,6.04,3000-08-05,1280,12300,Chabarovice,M
T412084,5.9,3000-08-06,1280,12300,Chabarovice,M
T412084,7.19,3000-08-07,1280,12300,Chabarovice,M
T412084,10.01,3000-08-08,1280,12300,Chabarovice,M
T412084,10.28,3000-08-09,1280,12300,Chabarovice,M
T412084,10,3000-08-10,1280,12300,Chabarovice,M
T412084,10.02,3000-08-11,1280,12300,Chabarovice,M
T412084,8.54,3000-08-12,1280,12300,Chabarovice,M
T412084,10.41,3000-08-13,1280,12300,Chabarovice,M
T412084,10.76,3000-08-14,1280,12300,Chabarovice,M
T412084,9.67,3000-08-15,1280,12300,Chabarovice,M
T412084,7.85,3000-08-16,1280,12300,Chabarovice,M
T412084,16.83,3000-08-17,1280,12300,Chabarovice,M
T412084,15.75,3000-08-18,1280,12300,Chabarovice,M
T412084,8.18,3000-08-19,1280,12300,Chabarovice,M
T412084,9.44,3000-08-20,1280,12300,Chabarovice,M
T412084,8.83,3000-08-21,1280,12300,Chabarovice,M
T412084,9.77,3000-08-22,1280,12300,Chabarovice,M
T412084,8.49,3000-08-23,1280,12300,Chabarovice,M
T412084,9.42,3000-08-24,1280,12300,Chabarovice,M
T412084,8.96,3000-08-25,1280,12300,Chabarovice,M
T412084,8.24,3000-08-26,1280,12300,Chabarovice,M
T412084,9.46,3000-08-27,1280,12300,Chabarovice,M
T412084,10.48,3000-08-28,1280,12300,Chabarovice,M
T412084,10.37,3000-08-29,1280,12300,Chabarovice,M
T412084,9.29,3000-08-30,1280,12300,Chabarovice,M
T412084,7.86,3000-08-31,1280,12300,Chabarovice,M
T412084,7.37,3000-09-01,1280,12300,Chabarovice,M
T412084,9.56,3000-09-02,1280,12300,Chabarovice,M
T412084,8.36,3000-09-03,1280,12300,Chabarovice,M
T412084,8.94,3000-09-04,1280,12300,Chabarovice,M
T412084,9.19,3000-09-05,1280,12300,Chabarovice,M
T412084,7.01,3000-09-06,1280,12300,Chabarovice,M
T412084,8.37,3000-09-07,1280,12300,Chabarovice,M
T412084,5.56,3000-09-08,1280,12300,Chabarovice,M
T412084,8.54,3000-09-09,1280,12300,Chabarovice,M
T412084,6.5,3000-09-10,1280,12300,Chabarovice,M
T412084,11.59,3000-09-11,1280,12300,Chabarovice,M
T412084,10.84,3000-09-12,1280,12300,Chabarovice,M
T412084,9.57,3000-09-13,1280,12300,Chabarovice,M
T412084,11.81,3000-09-14,1280,12300,Chabarovice,M
T412084,16.77,3000-09-15,1280,12300,Chabarovice,M
T412084,18.37,3000-09-16,1280,12300,Chabarovice,M
T412084,15.36,3000-09-17,1280,12300,Chabarovice,M
T412084,12.66,3000-09-18,1280,12300,Chabarovice,M
T412084,9.56,3000-09-19,1280,12300,Chabarovice,M
T412084,8.25,3000-09-20,1280,12300,Chabarovice,M
T412084,7.03,3000-09-21,1280,12300,Chabarovice,M
T412084,9.37,3000-09-22,1280,12300,Chabarovice,M
T412084,5.71,3000-09-23,1280,12300,Chabarovice,M
T412084,17.92,3000-09-24,1280,12300,Chabarovice,M
T412084,15.48,3000-09-25,1280,12300,Chabarovice,M
T412084,2.81,3000-09-26,1280,12300,Chabarovice,M
T412084,1.67,3000-09-27,1280,12300,Chabarovice,M
T412084,3.82,3000-09-28,1280,12300,Chabarovice,M
T412084,1.39,3000-09-29,1280,12300,Chabarovice,M
T412084,1.44,3000-09-30,1280,12300,Chabarovice,M
T412084,11.21,3000-10-01,1280,12300,Chabarovice,M
T412084,22.4,3000-10-02,1280,12300,Chabarovice,M
T412084,23.98,3000-10-03,1280,12300,Chabarovice,M
T412084,14.98,3000-10-04,1280,12300,Chabarovice,M
T412084,2.61,3000-10-05,1280,12300,Chabarovice,M
T412084,1.46,3000-10-06,1280,12300,Chabarovice,M
T412084,3.46,3000-10-07,1280,12300,Chabarovice,M
T412084,7.79,3000-10-08,1280,12300,Chabarovice,M
T412084,13.58,3000-10-09,1280,12300,Chabarovice,M
T412084,12.25,3000-10-10,1280,12300,Chabarovice,M
T412084,10.92,3000-10-11,1280,12300,Chabarovice,M
T412084,13.91,3000-10-12,1280,12300,Chabarovice,M
T412084,25.28,3000-10-13,1280,12300,Chabarovice,M
T412084,8.54,3000-10-14,1280,12300,Chabarovice,M
T412084,2.41,3000-10-15,1280,12300,Chabarovice,M
T412084,1.59,3000-10-16,1280,12300,Chabarovice,M
T412084,1.73,3000-10-17,1280,12300,Chabarovice,M
T412084,1.48,3000-10-18,1280,12300,Chabarovice,M
T412084,1.49,3000-10-19,1280,12300,Chabarovice,M
T412084,14.08,3000-10-20,1280,12300,Chabarovice,M
T412084,14.78,3000-10-21,1280,12300,Chabarovice,M
T412084,18.62,3000-10-22,1280,12300,Chabarovice,M
T412084,26.74,3000-10-23,1280,12300,Chabarovice,M
T412084,55.98,3000-10-24,1280,12300,Chabarovice,M
T412084,7.07,3000-10-25,1280,12300,Chabarovice,M
T412084,6.93,3000-10-26,1280,12300,Chabarovice,M
T412084,19.7,3000-10-27,1280,12300,Chabarovice,M
T412084,7.54,3000-10-28,1280,12300,Chabarovice,M
T412084,9.5,3000-10-29,1280,12300,Chabarovice,M
T412084,27.97,3000-10-30,1280,12300,Chabarovice,M
T412084,35.06,3000-10-31,1280,12300,Chabarovice,M
T412084,23.43,3000-11-01,1280,12300,Chabarovice,M
T412084,3.96,3000-11-02,1280,12300,Chabarovice,M
T412084,2.86,3000-11-03,1280,12300,Chabarovice,M
T412084,1.52,3000-11-04,1280,12300,Chabarovice,M
T412084,1.64,3000-11-05,1280,12300,Chabarovice,M
T412084,24.41,3000-11-06,1280,12300,Chabarovice,M
T412084,25.52,3000-11-07,1280,12300,Chabarovice,M
T412084,14.29,3000-11-08,1280,12300,Chabarovice,M
T412084,44.84,3000-11-09,1280,12300,Chabarovice,M
T412084,34.93,3000-11-11,1280,12300,Chabarovice,M
T412084,29.64,3000-11-12,1280,12300,Chabarovice,M
T412084,58.94,3000-11-13,1280,12300,Chabarovice,M
T412084,55.38,3000-11-14,1280,12300,Chabarovice,M
T412084,32.7,3000-11-15,1280,12300,Chabarovice,M
T412084,14.41,3000-11-16,1280,12300,Chabarovice,M
T412084,4.52,3000-11-17,1280,12300,Chabarovice,M
T412084,9.48,3000-11-18,1280,12300,Chabarovice,M
T412084,2.15,3000-11-19,1280,12300,Chabarovice,M
T412084,1.62,3000-11-20,1280,12300,Chabarovice,M
T412085,2.23,3000-06-01,810,3450,Chabarovice,F
T412085,20.92,3000-06-02,810,3450,Chabarovice,F
T412085,11.43,3000-06-03,810,3450,Chabarovice,F
T412085,3.34,3000-06-04,810,3450,Chabarovice,F
T412085,4.97,3000-06-05,810,3450,Chabarovice,F
T412085,10.61,3000-06-06,810,3450,Chabarovice,F
T412085,26.3,3000-06-07,810,3450,Chabarovice,F
T412085,3.69,3000-06-08,810,3450,Chabarovice,F
T412085,3.52,3000-06-09,810,3450,Chabarovice,F
T412085,7.02,3000-06-10,810,3450,Chabarovice,F
T412085,10.55,3000-06-11,810,3450,Chabarovice,F
T412085,10.89,3000-06-12,810,3450,Chabarovice,F
T412085,15.11,3000-06-13,810,3450,Chabarovice,F
T412085,3.78,3000-06-14,810,3450,Chabarovice,F
T412085,4.4,3000-06-15,810,3450,Chabarovice,F
T412085,4.58,3000-06-16,810,3450,Chabarovice,F
T412085,11.98,3000-06-17,810,3450,Chabarovice,F
T412085,9.86,3000-06-18,810,3450,Chabarovice,F
T412085,4.88,3000-06-19,810,3450,Chabarovice,F
T412085,4.83,3000-06-20,810,3450,Chabarovice,F
T412085,4.65,3000-06-21,810,3450,Chabarovice,F
T412085,4.02,3000-06-22,810,3450,Chabarovice,F
T412085,3.39,3000-06-23,810,3450,Chabarovice,F
T412085,3.32,3000-06-24,810,3450,Chabarovice,F
T412085,18.23,3000-06-25,810,3450,Chabarovice,F
T412085,31,3000-06-26,810,3450,Chabarovice,F
T412085,28.14,3000-06-27,810,3450,Chabarovice,F
T412085,14.73,3000-06-28,810,3450,Chabarovice,F
T412085,21.37,3000-06-29,810,3450,Chabarovice,F
T412085,12.81,3000-06-30,810,3450,Chabarovice,F
T412085,9.57,3000-07-01,810,3450,Chabarovice,F
T412085,11.46,3000-07-02,810,3450,Chabarovice,F
T412085,10.92,3000-07-03,810,3450,Chabarovice,F
T412085,10.05,3000-07-04,810,3450,Chabarovice,F
T412085,5.62,3000-07-06,810,3450,Chabarovice,F
T412085,11.91,3000-07-07,810,3450,Chabarovice,F
T412085,11.48,3000-07-08,810,3450,Chabarovice,F
T412085,7.72,3000-07-09,810,3450,Chabarovice,F
T412085,5.91,3000-07-10,810,3450,Chabarovice,F
T412085,8.71,3000-07-11,810,3450,Chabarovice,F
T412085,6.06,3000-07-12,810,3450,Chabarovice,F
T412085,5.79,3000-07-13,810,3450,Chabarovice,F
T412085,7.21,3000-07-14,810,3450,Chabarovice,F
T412085,5.83,3000-07-15,810,3450,Chabarovice,F
T412085,6.62,3000-07-16,810,3450,Chabarovice,F
T412085,6.39,3000-07-17,810,3450,Chabarovice,F
T412085,6.77,3000-07-18,810,3450,Chabarovice,F
T412085,6.73,3000-07-19,810,3450,Chabarovice,F
T412085,7.89,3000-07-20,810,3450,Chabarovice,F
T412085,7.22,3000-07-21,810,3450,Chabarovice,F
T412085,12.86,3000-07-22,810,3450,Chabarovice,F
T412085,19.42,3000-07-23,810,3450,Chabarovice,F
T412085,16.82,3000-07-24,810,3450,Chabarovice,F
T412085,13.42,3000-07-25,810,3450,Chabarovice,F
T412085,4.83,3000-07-26,810,3450,Chabarovice,F
T412085,4.58,3000-07-27,810,3450,Chabarovice,F
T412085,3.74,3000-07-28,810,3450,Chabarovice,F
T412085,4.01,3000-07-29,810,3450,Chabarovice,F
T412085,3.7,3000-07-30,810,3450,Chabarovice,F
T412085,9.61,3000-07-31,810,3450,Chabarovice,F
T412085,4.22,3000-08-01,810,3450,Chabarovice,F
T412085,3.95,3000-08-02,810,3450,Chabarovice,F
T412085,3.56,3000-08-03,810,3450,Chabarovice,F
T412085,3.8,3000-08-04,810,3450,Chabarovice,F
T412085,4.15,3000-08-05,810,3450,Chabarovice,F
T412085,4.24,3000-08-06,810,3450,Chabarovice,F
T412085,4.17,3000-08-07,810,3450,Chabarovice,F
T412085,10.78,3000-08-08,810,3450,Chabarovice,F
T412085,4.21,3000-08-09,810,3450,Chabarovice,F
T412085,22.66,3000-08-10,810,3450,Chabarovice,F
T412085,3.64,3000-08-11,810,3450,Chabarovice,F
T412085,3.68,3000-08-12,810,3450,Chabarovice,F
T412085,4.46,3000-08-13,810,3450,Chabarovice,F
T412085,14.82,3000-08-14,810,3450,Chabarovice,F
T412085,4.82,3000-08-15,810,3450,Chabarovice,F
T412085,4.28,3000-08-16,810,3450,Chabarovice,F
T412085,5.92,3000-08-17,810,3450,Chabarovice,F
T412085,3.79,3000-08-18,810,3450,Chabarovice,F
T412085,5.71,3000-08-19,810,3450,Chabarovice,F
T412085,5.3,3000-08-20,810,3450,Chabarovice,F
T412085,4.37,3000-08-21,810,3450,Chabarovice,F
T412085,3.16,3000-08-22,810,3450,Chabarovice,F
T412085,49.01,3000-08-23,810,3450,Chabarovice,F
T412085,5.85,3000-08-24,810,3450,Chabarovice,F
T412085,3.88,3000-08-25,810,3450,Chabarovice,F
T412085,3.15,3000-08-26,810,3450,Chabarovice,F
T412085,3.31,3000-08-27,810,3450,Chabarovice,F
T412085,3.57,3000-08-28,810,3450,Chabarovice,F
T412085,2.88,3000-08-29,810,3450,Chabarovice,F
T412085,2.83,3000-08-30,810,3450,Chabarovice,F
T412085,2.94,3000-08-31,810,3450,Chabarovice,F
T412085,3.34,3000-09-01,810,3450,Chabarovice,F
T412085,4.02,3000-09-02,810,3450,Chabarovice,F
T412085,3.76,3000-09-03,810,3450,Chabarovice,F
T412085,3.32,3000-09-04,810,3450,Chabarovice,F
T412085,3.4,3000-09-05,810,3450,Chabarovice,F
T412085,4.17,3000-09-06,810,3450,Chabarovice,F
T412085,3.62,3000-09-07,810,3450,Chabarovice,F
T412085,3.47,3000-09-08,810,3450,Chabarovice,F
T412085,3.56,3000-09-09,810,3450,Chabarovice,F
T412085,4.25,3000-09-10,810,3450,Chabarovice,F
T412085,3.63,3000-09-11,810,3450,Chabarovice,F
T412085,3.55,3000-09-12,810,3450,Chabarovice,F
T412085,4.33,3000-09-13,810,3450,Chabarovice,F
T412085,3.66,3000-09-14,810,3450,Chabarovice,F
T412085,4.5,3000-09-15,810,3450,Chabarovice,F
T412085,3.47,3000-09-16,810,3450,Chabarovice,F
T412085,4.94,3000-09-17,810,3450,Chabarovice,F
T412085,2.94,3000-09-18,810,3450,Chabarovice,F
T412085,4.39,3000-09-19,810,3450,Chabarovice,F
T412085,3.16,3000-09-20,810,3450,Chabarovice,F
T412085,3.46,3000-09-21,810,3450,Chabarovice,F
T412085,2.63,3000-09-22,810,3450,Chabarovice,F
T412085,3.02,3000-09-23,810,3450,Chabarovice,F
T412085,3.55,3000-09-24,810,3450,Chabarovice,F
T412085,2.39,3000-09-25,810,3450,Chabarovice,F
T412085,3.83,3000-09-26,810,3450,Chabarovice,F
T412085,13.53,3000-09-27,810,3450,Chabarovice,F
T412085,4.4,3000-09-28,810,3450,Chabarovice,F
T412085,47.71,3000-09-29,810,3450,Chabarovice,F
T412085,24.67,3000-09-30,810,3450,Chabarovice,F
T412085,23.6,3000-10-01,810,3450,Chabarovice,F
T412085,26.77,3000-10-02,810,3450,Chabarovice,F
T412085,45.42,3000-10-03,810,3450,Chabarovice,F
T412085,17.33,3000-10-04,810,3450,Chabarovice,F
T412085,13.42,3000-10-05,810,3450,Chabarovice,F
T412085,12.59,3000-10-06,810,3450,Chabarovice,F
T412085,10.09,3000-10-07,810,3450,Chabarovice,F
T412085,8.92,3000-10-08,810,3450,Chabarovice,F
T412085,62.12,3000-10-09,810,3450,Chabarovice,F
T412085,20.92,3000-10-10,810,3450,Chabarovice,F
T412085,25.56,3000-10-11,810,3450,Chabarovice,F
T412085,15.69,3000-10-12,810,3450,Chabarovice,F
T412085,14.09,3000-10-13,810,3450,Chabarovice,F
T412085,20.14,3000-10-14,810,3450,Chabarovice,F
T412085,10.53,3000-10-15,810,3450,Chabarovice,F
T412085,20.34,3000-10-16,810,3450,Chabarovice,F
T412085,36.49,3000-10-17,810,3450,Chabarovice,F
T412085,14.35,3000-10-18,810,3450,Chabarovice,F
T412085,11.28,3000-10-19,810,3450,Chabarovice,F
T412085,15.66,3000-10-20,810,3450,Chabarovice,F
T412085,30.68,3000-10-21,810,3450,Chabarovice,F
T412085,23.58,3000-10-22,810,3450,Chabarovice,F
T412085,29.14,3000-10-23,810,3450,Chabarovice,F
T412085,18.76,3000-10-24,810,3450,Chabarovice,F
T412085,31.16,3000-10-25,810,3450,Chabarovice,F
T412085,14.83,3000-10-26,810,3450,Chabarovice,F
T412085,15.55,3000-10-27,810,3450,Chabarovice,F
T412085,8.24,3000-10-28,810,3450,Chabarovice,F
T412085,7.04,3000-10-29,810,3450,Chabarovice,F
T412085,7.77,3000-10-30,810,3450,Chabarovice,F
T412085,39.35,3000-10-31,810,3450,Chabarovice,F
T412085,28.07,3000-11-01,810,3450,Chabarovice,F
T412085,35.36,3000-11-02,810,3450,Chabarovice,F
T412085,50.51,3000-11-03,810,3450,Chabarovice,F
T412085,33.13,3000-11-04,810,3450,Chabarovice,F
T412085,14.86,3000-11-05,810,3450,Chabarovice,F
T412085,12.73,3000-11-06,810,3450,Chabarovice,F
T412085,8.33,3000-11-07,810,3450,Chabarovice,F
T412085,39.8,3000-11-08,810,3450,Chabarovice,F
T412085,29.59,3000-11-09,810,3450,Chabarovice,F
T412085,15.42,3000-11-11,810,3450,Chabarovice,F
T412085,12.52,3000-11-12,810,3450,Chabarovice,F
T412085,25.06,3000-11-13,810,3450,Chabarovice,F
T412085,38.24,3000-11-14,810,3450,Chabarovice,F
T412085,22.44,3000-11-15,810,3450,Chabarovice,F
T412085,48.74,3000-11-16,810,3450,Chabarovice,F
T412085,13.97,3000-11-17,810,3450,Chabarovice,F
T412085,58.9,3000-11-18,810,3450,Chabarovice,F
T412085,29.33,3000-11-19,810,3450,Chabarovice,F
T412085,23.58,3000-11-20,810,3450,Chabarovice,F
T412087,9.95,3000-06-01,1190,10000,Chabarovice,M
T412087,10.62,3000-06-02,1190,10000,Chabarovice,M
T412087,4.47,3000-06-03,1190,10000,Chabarovice,M
T412087,9.51,3000-06-04,1190,10000,Chabarovice,M
T412087,9.36,3000-06-05,1190,10000,Chabarovice,M
T412087,6.01,3000-06-06,1190,10000,Chabarovice,M
T412087,7.78,3000-06-07,1190,10000,Chabarovice,M
T412087,7.23,3000-06-08,1190,10000,Chabarovice,M
T412087,7.04,3000-06-09,1190,10000,Chabarovice,M
T412087,26.78,3000-06-10,1190,10000,Chabarovice,M
T412087,34.85,3000-06-11,1190,10000,Chabarovice,M
T412087,19.41,3000-06-12,1190,10000,Chabarovice,M
T412087,1.87,3000-06-15,1190,10000,Chabarovice,M
T412087,1.79,3000-06-16,1190,10000,Chabarovice,M
T412087,2.41,3000-06-17,1190,10000,Chabarovice,M
T412087,1.58,3000-06-18,1190,10000,Chabarovice,M
T412087,1.87,3000-06-19,1190,10000,Chabarovice,M
T412087,3.47,3000-06-20,1190,10000,Chabarovice,M
T412087,1.88,3000-06-21,1190,10000,Chabarovice,M
T412087,8.02,3000-06-22,1190,10000,Chabarovice,M
T412087,11.11,3000-06-23,1190,10000,Chabarovice,M
T412087,13.46,3000-06-24,1190,10000,Chabarovice,M
T412087,15.44,3000-06-25,1190,10000,Chabarovice,M
T412087,5.9,3000-06-26,1190,10000,Chabarovice,M
T412087,6.3,3000-06-27,1190,10000,Chabarovice,M
T412087,9.51,3000-06-28,1190,10000,Chabarovice,M
T412087,3.19,3000-06-29,1190,10000,Chabarovice,M
T412087,5.53,3000-06-30,1190,10000,Chabarovice,M
T412087,11.9,3000-07-07,1190,10000,Chabarovice,M
T412087,6.96,3000-07-08,1190,10000,Chabarovice,M
T412087,7.24,3000-07-09,1190,10000,Chabarovice,M
T412087,9.86,3000-07-10,1190,10000,Chabarovice,M
T412087,9.44,3000-07-11,1190,10000,Chabarovice,M
T412087,5.62,3000-07-12,1190,10000,Chabarovice,M
T412087,6.32,3000-07-13,1190,10000,Chabarovice,M
T412087,8.06,3000-07-14,1190,10000,Chabarovice,M
T412087,6.96,3000-07-15,1190,10000,Chabarovice,M
T412087,6.21,3000-07-16,1190,10000,Chabarovice,M
T412087,7.72,3000-07-17,1190,10000,Chabarovice,M
T412087,10.38,3000-07-18,1190,10000,Chabarovice,M
T412087,5.18,3000-07-19,1190,10000,Chabarovice,M
T412087,6.41,3000-07-20,1190,10000,Chabarovice,M
T412087,5.84,3000-07-21,1190,10000,Chabarovice,M
T412087,6.05,3000-07-22,1190,10000,Chabarovice,M
T412087,7.2,3000-07-23,1190,10000,Chabarovice,M
T412087,6.78,3000-07-24,1190,10000,Chabarovice,M
T412087,5.05,3000-07-25,1190,10000,Chabarovice,M
T412087,7.03,3000-07-26,1190,10000,Chabarovice,M
T412087,7.93,3000-07-27,1190,10000,Chabarovice,M
T412087,8.32,3000-07-28,1190,10000,Chabarovice,M
T412087,4.73,3000-07-29,1190,10000,Chabarovice,M
T412087,8.27,3000-07-30,1190,10000,Chabarovice,M
T412087,4.59,3000-07-31,1190,10000,Chabarovice,M
T412087,5.79,3000-08-01,1190,10000,Chabarovice,M
T412087,6.03,3000-08-02,1190,10000,Chabarovice,M
T412087,6.53,3000-08-03,1190,10000,Chabarovice,M
T412087,4.72,3000-08-04,1190,10000,Chabarovice,M
T412087,4.19,3000-08-05,1190,10000,Chabarovice,M
T412087,4.39,3000-08-06,1190,10000,Chabarovice,M
T412087,3.35,3000-08-07,1190,10000,Chabarovice,M
T412087,7.76,3000-08-09,1190,10000,Chabarovice,M
T412087,7.64,3000-08-10,1190,10000,Chabarovice,M
T412087,5.61,3000-08-11,1190,10000,Chabarovice,M
T412087,7.54,3000-08-12,1190,10000,Chabarovice,M
T412087,6.97,3000-08-13,1190,10000,Chabarovice,M
T412087,7.2,3000-08-14,1190,10000,Chabarovice,M
T412087,6.82,3000-08-15,1190,10000,Chabarovice,M
T412087,6.87,3000-08-16,1190,10000,Chabarovice,M
T412087,8.68,3000-08-17,1190,10000,Chabarovice,M
T412087,6.76,3000-08-18,1190,10000,Chabarovice,M
T412087,8.49,3000-08-19,1190,10000,Chabarovice,M
T412087,15.16,3000-08-20,1190,10000,Chabarovice,M
T412087,10.23,3000-08-21,1190,10000,Chabarovice,M
T412087,3.95,3000-08-22,1190,10000,Chabarovice,M
T412087,9.02,3000-08-23,1190,10000,Chabarovice,M
T412087,7.8,3000-08-24,1190,10000,Chabarovice,M
T412087,16.6,3000-08-25,1190,10000,Chabarovice,M
T412087,11.11,3000-08-26,1190,10000,Chabarovice,M
T412087,6.91,3000-08-27,1190,10000,Chabarovice,M
