fishid,ka,date,diel_period,tl_mm,weight_g,lake,sex
T412073,1.24,3000-06-09,day,1100,7920,Chabarovice,M
T412073,1.11,3000-06-12,day,1100,7920,Chabarovice,M
T412073,6.08,3000-06-15,day,1100,7920,Chabarovice,M
T412073,8.61,3000-06-15,night,1100,7920,Chabarovice,M
T412073,8.67,3000-06-16,day,1100,7920,Chabarovice,M
T412073,10.29,3000-06-16,night,1100,7920,Chabarovice,M
T412073,11.53,3000-06-17,day,1100,7920,Chabarovice,M
T412073,11.69,3000-06-17,night,1100,7920,Chabarovice,M
T412073,22.57,3000-06-18,day,1100,7920,Chabarovice,M
T412073,6.98,3000-06-18,night,1100,7920,Chabarovice,M
T412073,6.04,3000-06-19,day,1100,7920,Chabarovice,M
T412073,8.67,3000-06-19,night,1100,7920,Chabarovice,M
T412073,3.79,3000-06-20,day,1100,7920,Chabarovice,M
T412073,5.34,3000-06-20,night,1100,7920,Chabarovice,M
T412073,1.3,3000-06-21,day,1100,7920,Chabarovice,M
T412073,6.22,3000-06-21,night,1100,7920,Chabarovice,M
T412073,3.53,3000-06-22,day,1100,7920,Chabarovice,M
T412073,6.89,3000-06-22,night,1100,7920,Chabarovice,M
T412073,7.74,3000-06-23,day,1100,7920,Chabarovice,M
T412073,6.29,3000-06-23,night,1100,7920,Chabarovice,M
T412073,6.93,3000-06-24,day,1100,7920,Chabarovice,M
T412073,6.42,3000-06-24,night,1100,7920,Chabarovice,M
T412073,2.57,3000-06-25,day,1100,7920,Chabarovice,M
T412073,7.4,3000-06-25,night,1100,7920,Chabarovice,M
T412073,1.99,3000-06-26,day,1100,7920,Chabarovice,M
T412073,12.59,3000-06-26,night,1100,7920,Chabarovice,M
T412073,5.57,3000-06-27,day,1100,7920,Chabarovice,M
T412073,9.45,3000-06-27,night,1100,7920,Chabarovice,M
T412073,14.92,3000-06-28,day,1100,7920,Chabarovice,M
T412073,6.85,3000-06-28,night,1100,7920,Chabarovice,M
T412073,14.5,3000-06-29,day,1100,7920,Chabarovice,M
T412073,6.7,3000-06-29,night,1100,7920,Chabarovice,M
T412073,24.01,3000-06-30,day,1100,7920,Chabarovice,M
T412073,7.45,3000-06-30,night,1100,7920,Chabarovice,M
T412073,19.58,3000-07-01,day,1100,7920,Chabarovice,M
T412073,2.47,3000-07-01,night,1100,7920,Chabarovice,M
T412073,6.51,3000-07-02,day,1100,7920,Chabarovice,M
T412073,6.43,3000-07-02,night,1100,7920,Chabarovice,M
T412073,1.8,3000-07-03,day,1100,7920,Chabarovice,M
T412073,7.85,3000-07-03,night,1100,7920,Chabarovice,M
T412073,3.93,3000-07-04,night,1100,7920,Chabarovice,M
T412073,4.76,3000-07-05,day,1100,7920,Chabarovice,M
T412073,4.82,3000-07-05,night,1100,7920,Chabarovice,M
T412073,5.22,3000-07-06,day,1100,7920,Chabarovice,M
T412073,13.87,3000-07-06,night,1100,7920,Chabarovice,M
T412073,15.14,3000-07-07,night,1100,7920,Chabarovice,M
T412073,15.91,3000-07-08,day,1100,7920,Chabarovice,M
T412073,19.9,3000-07-08,night,1100,7920,Chabarovice,M
T412073,2.92,3000-07-09,day,1100,7920,Chabarovice,M
T412073,4.91,3000-07-09,night,1100,7920,Chabarovice,M
T412073,4.32,3000-07-10,day,1100,7920,Chabarovice,M
T412073,6.94,3000-07-10,night,1100,7920,Chabarovice,M
T412073,2.47,3000-07-11,day,1100,7920,Chabarovice,M
T412073,8.04,3000-07-11,night,1100,7920,Chabarovice,M
T412073,1.51,3000-07-12,day,1100,7920,Chabarovice,M
T412073,2.76,3000-07-12,night,1100,7920,Chabarovice,M
T412073,1.62,3000-07-13,day,1100,7920,Chabarovice,M
T412073,3.69,3000-07-13,night,1100,7920,Chabarovice,M
T412073,0.87,3000-07-14,day,1100,7920,Chabarovice,M
T412073,1.27,3000-07-14,night,1100,7920,Chabarovice,M
T412073,0.89,3000-07-15,day,1100,7920,Chabarovice,M
T412073,1.76,3000-07-15,night,1100,7920,Chabarovice,M
T412073,1.22,3000-07-16,day,1100,7920,Chabarovice,M
T412073,2.39,3000-07-16,night,1100,7920,Chabarovice,M
T412073,5.81,3000-07-17,day,1100,7920,Chabarovice,M
T412073,3.93,3000-07-17,night,1100,7920,Chabarovice,M
T412073,6.62,3000-07-18,day,1100,7920,Chabarovice,M
T412073,6.52,3000-07-18,night,1100,7920,Chabarovice,M
T412073,2.23,3000-07-19,day,1100,7920,Chabarovice,M
T412073,6.27,3000-07-19,night,1100,7920,Chabarovice,M
T412073,2.28,3000-07-20,day,1100,7920,Chabarovice,M
T412073,6.1,3000-07-20,night,1100,7920,Chabarovice,M
T412073,1.39,3000-07-21,day,1100,7920,Chabarovice,M
T412073,12.05,3000-07-21,night,1100,7920,Chabarovice,M
T412073,1,3000-07-22,day,1100,7920,Chabarovice,M
T412073,8.4,3000-07-22,night,1100,7920,Chabarovice,M
T412073,6.12,3000-07-23,day,1100,7920,Chabarovice,M
T412073,14.65,3000-07-23,night,1100,7920,Chabarovice,M
T412073,2.98,3000-07-24,day,1100,7920,Chabarovice,M
T412073,10.15,3000-07-24,night,1100,7920,Chabarovice,M
T412073,7.2,3000-07-25,day,1100,7920,Chabarovice,M
T412073,17.45,3000-07-25,night,1100,7920,Chabarovice,M
T412073,5.2,3000-07-26,day,1100,7920,Chabarovice,M
T412073,8.87,3000-07-26,night,1100,7920,Chabarovice,M
T412073,11.76,3000-07-27,day,1100,7920,Chabarovice,M
T412073,7.27,3000-07-27,night,1100,7920,Chabarovice,M
T412073,3.9,3000-07-28,day,1100,7920,Chabarovice,M
T412073,7.89,3000-07-28,night,1100,7920,Chabarovice,M
T412073,8.45,3000-07-29,day,1100,7920,Chabarovice,M
T412073,13,3000-07-29,night,1100,7920,Chabarovice,M
T412073,6.37,3000-07-30,day,1100,7920,Chabarovice,M
T412073,10.64,3000-07-30,night,1100,7920,Chabarovice,M
T412073,7.82,3000-07-31,day,1100,7920,Chabarovice,M
T412073,14.39,3000-07-31,night,1100,7920,Chabarovice,M
T412073,5.43,3000-08-01,day,1100,7920,Chabarovice,M
T412073,21.06,3000-08-01,night,1100,7920,Chabarovice,M
T412073,6.39,3000-08-02,day,1100,7920,Chabarovice,M
T412073,5.54,3000-08-02,night,1100,7920,Chabarovice,M
T412073,4.84,3000-08-03,day,1100,7920,Chabarovice,M
T412073,12.53,3000-08-03,night,1100,7920,Chabarovice,M
T412073,2.28,3000-08-04,day,1100,7920,Chabarovice,M
T412073,9.77,3000-08-04,night,1100,7920,Chabarovice,M
T412073,4.62,3000-08-05,day,1100,7920,Chabarovice,M
T412073,7.48,3000-08-05,night,1100,7920,Chabarovice,M
T412073,1.21,3000-08-06,day,1100,7920,Chabarovice,M
T412073,9.03,3000-08-06,night,1100,7920,Chabarovice,M
T412073,1.05,3000-08-07,day,1100,7920,Chabarovice,M
T412073,2.29,3000-08-07,night,1100,7920,Chabarovice,M
T412073,2.64,3000-08-08,day,1100,7920,Chabarovice,M
T412073,6.3,3000-08-09,day,1100,7920,Chabarovice,M
T412073,9.2,3000-08-09,night,1100,7920,Chabarovice,M
T412073,5.08,3000-08-10,day,1100,7920,Chabarovice,M
T412073,4.99,3000-08-10,night,1100,7920,Chabarovice,M
T412073,2.98,3000-08-11,day,1100,7920,Chabarovice,M
T412073,7.98,3000-08-11,night,1100,7920,Chabarovice,M
T412073,20.45,3000-08-12,day,1100,7920,Chabarovice,M
T412073,6.94,3000-08-12,night,1100,7920,Chabarovice,M
T412073,5.28,3000-08-13,day,1100,7920,Chabarovice,M
T412073,7.4,3000-08-13,night,1100,7920,Chabarovice,M
T412073,7.16,3000-08-14,day,1100,7920,Chabarovice,M
T412073,6.44,3000-08-14,night,1100,7920,Chabarovice,M
T412073,4.01,3000-08-15,day,1100,7920,Chabarovice,M
T412073,6.06,3000-08-15,night,1100,7920,Chabarovice,M
T412073,5.67,3000-08-16,day,1100,7920,Chabarovice,M
T412073,6.01,3000-08-16,night,1100,7920,Chabarovice,M
T412073,11.68,3000-08-17,day,1100,7920,Chabarovice,M
T412073,10.65,3000-08-17,night,1100,7920,Chabarovice,M
T412073,8.12,3000-08-18,day,1100,7920,Chabarovice,M
T412073,10.25,3000-08-18,night,1100,7920,Chabarovice,M
T412073,8.87,3000-08-19,day,1100,7920,Chabarovice,M
T412073,7.98,3000-08-19,night,1100,7920,Chabarovice,M
T412073,9.21,3000-08-20,day,1100,7920,Chabarovice,M
T412073,12.47,3000-08-20,night,1100,7920,Chabarovice,M
T412073,6.75,3000-08-21,day,1100,7920,Chabarovice,M
T412073,12.26,3000-08-21,night,1100,7920,Chabarovice,M
T412073,6.51,3000-08-22,day,1100,7920,Chabarovice,M
T412073,11.05,3000-08-22,night,1100,7920,Chabarovice,M
T412073,4.78,3000-08-23,day,1100,7920,Chabarovice,M
T412073,9.99,3000-08-23,night,1100,7920,Chabarovice,M
T412073,4.89,3000-08-24,day,1100,7920,Chabarovice,M
T412073,9.49,3000-08-24,night,1100,7920,Chabarovice,M
T412073,8.08,3000-08-25,day,1100,7920,Chabarovice,M
T412073,8.14,3000-08-25,night,1100,7920,Chabarovice,M
T412073,5.59,3000-08-26,day,1100,7920,Chabarovice,M
T412073,14.48,3000-08-26,night,1100,7920,Chabarovice,M
T412073,8.92,3000-08-27,day,1100,7920,Chabarovice,M
T412073,10.36,3000-08-27,night,1100,7920,Chabarovice,M
T412073,10.77,3000-08-28,day,1100,7920,Chabarovice,M
T412073,8.59,3000-08-28,night,1100,7920,Chabarovice,M
T412073,6.47,3000-08-29,day,1100,7920,Chabarovice,M
T412073,11.21,3000-08-29,night,1100,7920,Chabarovice,M
T412073,2.1,3000-08-30,day,1100,7920,Chabarovice,M
T412073,7.06,3000-08-30,night,1100,7920,Chabarovice,M
T412073,3.97,3000-08-31,day,1100,7920,Chabarovice,M
T412073,12.91,3000-08-31,night,1100,7920,Chabarovice,M
T412073,1.65,3000-09-01,day,1100,7920,Chabarovice,M
T412073,10.13,3000-09-01,night,1100,7920,Chabarovice,M
T412073,14.33,3000-09-02,day,1100,7920,Chabarovice,M
T412073,15.4,3000-09-02,night,1100,7920,Chabarovice,M
T412073,5.96,3000-09-03,day,1100,7920,Chabarovice,M
T412073,10.37,3000-09-03,night,1100,7920,Chabarovice,M
T412073,6.7,3000-09-04,day,1100,7920,Chabarovice,M
T412073,4.93,3000-09-04,night,1100,7920,Chabarovice,M
T412073,4.6,3000-09-05,day,1100,7920,Chabarovice,M
T412073,8.99,3000-09-05,night,1100,7920,Chabarovice,M
T412073,8.35,3000-09-06,day,1100,7920,Chabarovice,M
T412073,15.83,3000-09-06,night,1100,7920,Chabarovice,M
T412073,2.9,3000-09-07,day,1100,7920,Chabarovice,M
T412073,4.96,3000-09-07,night,1100,7920,Chabarovice,M
T412073,5.6,3000-09-08,day,1100,7920,Chabarovice,M
T412073,15,3000-09-08,night,1100,7920,Chabarovice,M
T412073,2.6,3000-09-09,day,1100,7920,Chabarovice,M
T412073,10.46,3000-09-09,night,1100,7920,Chabarovice,M
T412073,9.88,3000-09-10,day,1100,7920,Chabarovice,M
T412073,8.98,3000-09-10,night,1100,7920,Chabarovice,M
T412073,2.16,3000-09-11,day,1100,7920,Chabarovice,M
T412073,6.85,3000-09-11,night,1100,7920,Chabarovice,M
T412073,2.98,3000-09-12,day,1100,7920,Chabarovice,M
T412073,13.19,3000-09-12,night,1100,7920,Chabarovice,M
T412073,4.65,3000-09-13,day,1100,7920,Chabarovice,M
T412073,10.86,3000-09-13,night,1100,7920,Chabarovice,M
T412073,5.81,3000-09-14,day,1100,7920,Chabarovice,M
T412073,10.6,3000-09-14,night,1100,7920,Chabarovice,M
T412073,5.9,3000-09-15,day,1100,7920,Chabarovice,M
T412073,16.66,3000-09-15,night,1100,7920,Chabarovice,M
T412073,6.85,3000-09-16,day,1100,7920,Chabarovice,M
T412073,13.71,3000-09-16,night,1100,7920,Chabarovice,M
T412073,7.04,3000-09-17,day,1100,7920,Chabarovice,M
T412073,15.82,3000-09-17,night,1100,7920,Chabarovice,M
T412073,1.61,3000-09-18,day,1100,7920,Chabarovice,M
T412073,15.33,3000-09-18,night,1100,7920,Chabarovice,M
T412073,1.24,3000-09-19,day,1100,7920,Chabarovice,M
T412073,16.39,3000-09-19,night,1100,7920,Chabarovice,M
T412073,3.15,3000-09-20,day,1100,7920,Chabarovice,M
T412073,15.82,3000-09-20,night,1100,7920,Chabarovice,M
T412073,1.09,3000-09-21,day,1100,7920,Chabarovice,M
T412073,9.41,3000-09-21,night,1100,7920,Chabarovice,M
T412073,4.33,3000-09-22,day,1100,7920,Chabarovice,M
T412073,14.38,3000-09-22,night,1100,7920,Chabarovice,M
T412073,4.43,3000-09-23,day,1100,7920,Chabarovice,M
T412073,13.89,3000-09-23,night,1100,7920,Chabarovice,M
T412073,2.98,3000-09-24,day,1100,7920,Chabarovice,M
T412073,28.19,3000-09-24,night,1100,7920,Chabarovice,M
T412073,1.19,3000-09-25,day,1100,7920,Chabarovice,M
T412073,7.47,3000-09-25,night,1100,7920,Chabarovice,M
T412073,1.57,3000-09-26,day,1100,7920,Chabarovice,M
T412073,13.29,3000-09-26,night,1100,7920,Chabarovice,M
T412073,1.56,3000-09-27,day,1100,7920,Chabarovice,M
T412073,5.62,3000-09-27,night,1100,7920,Chabarovice,M
T412073,1.24,3000-09-28,day,1100,7920,Chabarovice,M
T412073,13.71,3000-09-28,night,1100,7920,Chabarovice,M
T412073,7.99,3000-09-29,day,1100,7920,Chabarovice,M
T412073,4.63,3000-09-29,night,1100,7920,Chabarovice,M
T412073,1.08,3000-09-30,day,1100,7920,Chabarovice,M
T412073,12.32,3000-09-30,night,1100,7920,Chabarovice,M
T412073,1.02,3000-10-01,day,1100,7920,Chabarovice,M
T412073,9.46,3000-10-01,night,1100,7920,Chabarovice,M
T412073,1.27,3000-10-02,day,1100,7920,Chabarovice,M
T412073,9,3000-10-02,night,1100,7920,Chabarovice,M
T412073,1.15,3000-10-03,day,1100,7920,Chabarovice,M
T412073,8.05,3000-10-03,night,1100,7920,Chabarovice,M
T412073,1.17,3000-10-04,day,1100,7920,Chabarovice,M
T412073,19.02,3000-10-04,night,1100,7920,Chabarovice,M
T412073,7.14,3000-10-05,day,1100,7920,Chabarovice,M
T412073,12.6,3000-10-05,night,1100,7920,Chabarovice,M
T412073,1.53,3000-10-06,day,1100,7920,Chabarovice,M
T412073,8.97,3000-10-06,night,1100,7920,Chabarovice,M
T412073,1.73,3000-10-07,day,1100,7920,Chabarovice,M
T412073,13.52,3000-10-07,night,1100,7920,Chabarovice,M
T412073,1.04,3000-10-08,day,1100,7920,Chabarovice,M
T412073,8.2,3000-10-08,night,1100,7920,Chabarovice,M
T412073,1.11,3000-10-09,day,1100,7920,Chabarovice,M
T412073,4.78,3000-10-09,night,1100,7920,Chabarovice,M
T412073,11.74,3000-10-10,day,1100,7920,Chabarovice,M
T412073,10.23,3000-10-10,night,1100,7920,Chabarovice,M
T412073,2.66,3000-10-11,day,1100,7920,Chabarovice,M
T412073,11.31,3000-10-11,night,1100,7920,Chabarovice,M
T412073,1.8,3000-10-12,day,1100,7920,Chabarovice,M
T412073,11.19,3000-10-12,night,1100,7920,Chabarovice,M
T412073,1.73,3000-10-13,day,1100,7920,Chabarovice,M
T412073,6.44,3000-10-13,night,1100,7920,Chabarovice,M
T412073,2.2,3000-10-14,day,1100,7920,Chabarovice,M
T412073,7.46,3000-10-14,night,1100,7920,Chabarovice,M
T412073,1.06,3000-10-15,day,1100,7920,Chabarovice,M
T412073,3.87,3000-10-15,night,1100,7920,Chabarovice,M
T412073,2.44,3000-10-16,day,1100,7920,Chabarovice,M
T412073,6.49,3000-10-16,night,1100,7920,Chabarovice,M
T412073,6.21,3000-10-17,night,1100,7920,Chabarovice,M
T412073,11.47,3000-10-18,day,1100,7920,Chabarovice,M
T412073,15.71,3000-10-18,night,1100,7920,Chabarovice,M
T412073,29.47,3000-10-19,day,1100,7920,Chabarovice,M
T412073,28.57,3000-10-19,night,1100,7920,Chabarovice,M
T412073,20.63,3000-10-20,day,1100,7920,Chabarovice,M
T412073,12.95,3000-10-20,night,1100,7920,Chabarovice,M
T412073,9.77,3000-10-21,day,1100,7920,Chabarovice,M
T412073,6.37,3000-10-21,night,1100,7920,Chabarovice,M
T412073,10.48,3000-10-22,day,1100,7920,Chabarovice,M
T412073,9.15,3000-10-22,night,1100,7920,Chabarovice,M
T412073,8.7,3000-10-23,day,1100,7920,Chabarovice,M
T412073,12.31,3000-10-23,night,1100,7920,Chabarovice,M
T412073,12.78,3000-10-24,night,1100,7920,Chabarovice,M
T412073,1.36,3000-10-25,day,1100,7920,Chabarovice,M
T412073,9.9,3000-10-25,night,1100,7920,Chabarovice,M
T412073,7.05,3000-10-26,day,1100,7920,Chabarovice,M
T412073,4.01,3000-10-26,night,1100,7920,Chabarovice,M
T412073,3.03,3000-10-27,night,1100,7920,Chabarovice,M
T412073,1.45,3000-10-28,day,1100,7920,Chabarovice,M
T412073,2.7,3000-10-28,night,1100,7920,Chabarovice,M
T412073,3.78,3000-10-29,night,1100,7920,Chabarovice,M
T412073,6.5,3000-10-30,night,1100,7920,Chabarovice,M
T412073,3.8,3000-10-31,night,1100,7920,Chabarovice,M
T412073,4.96,3000-11-01,day,1100,7920,Chabarovice,M
T412073,17.98,3000-11-01,night,1100,7920,Chabarovice,M
T412073,21.72,3000-11-02,day,1100,7920,Chabarovice,M
T412073,15.27,3000-11-02,night,1100,7920,Chabarovice,M
T412073,1.4,3000-11-03,day,1100,7920,Chabarovice,M
T412073,11.01,3000-11-03,night,1100,7920,Chabarovice,M
T412073,1.37,3000-11-04,day,1100,7920,Chabarovice,M
T412073,3.8,3000-11-04,night,1100,7920,Chabarovice,M
T412073,1.33,3000-11-05,day,1100,7920,Chabarovice,M
T412073,6.8,3000-11-05,night,1100,7920,Chabarovice,M
T412073,2.2,3000-11-06,day,1100,7920,Chabarovice,M
T412073,51.86,3000-11-06,night,1100,7920,Chabarovice,M
T412073,10.18,3000-11-07,night,1100,7920,Chabarovice,M
T412073,8.15,3000-11-08,day,1100,7920,Chabarovice,M
T412073,23.44,3000-11-08,night,1100,7920,Chabarovice,M
T412073,2.71,3000-11-09,day,1100,7920,Chabarovice,M
T412073,38.02,3000-11-09,night,1100,7920,Chabarovice,M
T412073,2.85,3000-11-10,day,1100,7920,Chabarovice,M
T412073,16.33,3000-11-10,night,1100,7920,Chabarovice,M
T412073,2.01,3000-11-11,day,1100,7920,Chabarovice,M
T412073,21.84,3000-11-11,night,1100,7920,Chabarovice,M
T412073,9.28,3000-11-12,day,1100,7920,Chabarovice,M
T412073,21.46,3000-11-12,night,1100,7920,Chabarovice,M
T412073,7.74,3000-11-13,day,1100,7920,Chabarovice,M
T412073,20.44,3000-11-13,night,1100,7920,Chabarovice,M
T412073,5.92,3000-11-14,day,1100,7920,Chabarovice,M
T412073,7.95,3000-11-14,night,1100,7920,Chabarovice,M
T412073,3.13,3000-11-15,day,1100,7920,Chabarovice,M
T412073,18.19,3000-11-15,night,1100,7920,Chabarovice,M
T412073,1.73,3000-11-16,day,1100,7920,Chabarovice,M
T412073,10.88,3000-11-16,night,1100,7920,Chabarovice,M
T412073,1.68,3000-11-17,day,1100,7920,Chabarovice,M
T412073,6.11,3000-11-17,night,1100,7920,Chabarovice,M
T412073,1.71,3000-11-18,day,1100,7920,Chabarovice,M
T412073,29.34,3000-11-18,night,1100,7920,Chabarovice,M
T412073,10.74,3000-11-19,day,1100,7920,Chabarovice,M
T412073,25.51,3000-11-19,night,1100,7920,Chabarovice,M
T412073,10.71,3000-11-20,day,1100,7920,Chabarovice,M
T412073,3.09,3000-11-20,night,1100,7920,Chabarovice,M
T412074,9.64,3000-06-01,day,1350,12800,Chabarovice,F
T412074,45.42,3000-06-01,night,1350,12800,Chabarovice,F
T412074,3.55,3000-06-02,day,1350,12800,Chabarovice,F
T412074,46.68,3000-06-02,night,1350,12800,Chabarovice,F
T412074,11.61,3000-06-03,day,1350,12800,Chabarovice,F
T412074,36.26,3000-06-03,night,1350,12800,Chabarovice,F
T412074,12.55,3000-06-04,day,1350,12800,Chabarovice,F
T412074,33.03,3000-06-04,night,1350,12800,Chabarovice,F
T412074,49.27,3000-06-05,day,1350,12800,Chabarovice,F
T412074,46.98,3000-06-05,night,1350,12800,Chabarovice,F
T412074,28.93,3000-06-06,day,1350,12800,Chabarovice,F
T412074,24.79,3000-06-06,night,1350,12800,Chabarovice,F
T412074,101.51,3000-06-07,day,1350,12800,Chabarovice,F
T412074,42.02,3000-06-07,night,1350,12800,Chabarovice,F
T412074,49.49,3000-06-08,day,1350,12800,Chabarovice,F
T412074,34.69,3000-06-08,night,1350,12800,Chabarovice,F
T412074,38.02,3000-06-09,day,1350,12800,Chabarovice,F
T412074,23.33,3000-06-09,night,1350,12800,Chabarovice,F
T412074,23.48,3000-06-10,day,1350,12800,Chabarovice,F
T412074,24.84,3000-06-10,night,1350,12800,Chabarovice,F
T412074,35.85,3000-06-11,day,1350,12800,Chabarovice,F
T412074,62.52,3000-06-11,night,1350,12800,Chabarovice,F
T412074,40.21,3000-06-12,day,1350,12800,Chabarovice,F
T412074,27.74,3000-06-12,night,1350,12800,Chabarovice,F
T412074,54.47,3000-06-13,day,1350,12800,Chabarovice,F
T412074,24.65,3000-06-13,night,1350,12800,Chabarovice,F
T412074,45.83,3000-06-14,day,1350,12800,Chabarovice,F
T412074,47.9,3000-06-14,night,1350,12800,Chabarovice,F
T412074,41.98,3000-06-15,day,1350,12800,Chabarovice,F
T412074,55.63,3000-06-15,night,1350,12800,Chabarovice,F
T412074,38.96,3000-06-16,day,1350,12800,Chabarovice,F
T412074,66.7,3000-06-16,night,1350,12800,Chabarovice,F
T412074,50.94,3000-06-17,day,1350,12800,Chabarovice,F
T412074,39.46,3000-06-17,night,1350,12800,Chabarovice,F
T412074,46.63,3000-06-18,day,1350,12800,Chabarovice,F
T412074,28.67,3000-06-18,night,1350,12800,Chabarovice,F
T412074,37.06,3000-06-19,day,1350,12800,Chabarovice,F
T412074,28.68,3000-06-19,night,1350,12800,Chabarovice,F
T412074,19.41,3000-06-20,day,1350,12800,Chabarovice,F
T412074,40.79,3000-06-20,night,1350,12800,Chabarovice,F
T412074,41.32,3000-06-21,day,1350,12800,Chabarovice,F
T412074,20.55,3000-06-21,night,1350,12800,Chabarovice,F
T412074,32.76,3000-06-22,day,1350,12800,Chabarovice,F
T412074,22.85,3000-06-22,night,1350,12800,Chabarovice,F
T412074,22.48,3000-06-23,day,1350,12800,Chabarovice,F
T412074,23.13,3000-06-23,night,1350,12800,Chabarovice,F
T412074,36.3,3000-06-24,day,1350,12800,Chabarovice,F
T412074,13.84,3000-06-24,night,1350,12800,Chabarovice,F
T412074,28.98,3000-06-25,day,1350,12800,Chabarovice,F
T412074,36.44,3000-06-25,night,1350,12800,Chabarovice,F
T412074,32.14,3000-06-26,day,1350,12800,Chabarovice,F
T412074,35.46,3000-06-26,night,1350,12800,Chabarovice,F
T412074,32.91,3000-06-27,day,1350,12800,Chabarovice,F
T412074,44.9,3000-06-27,night,1350,12800,Chabarovice,F
T412074,52.53,3000-06-28,day,1350,12800,Chabarovice,F
T412074,48.83,3000-06-28,night,1350,12800,Chabarovice,F
T412074,20.44,3000-06-29,day,1350,12800,Chabarovice,F
T412074,22.15,3000-06-29,night,1350,12800,Chabarovice,F
T412074,35.29,3000-06-30,day,1350,12800,Chabarovice,F
T412074,47.91,3000-06-30,night,1350,12800,Chabarovice,F
T412074,20.68,3000-07-01,day,1350,12800,Chabarovice,F
T412074,25.24,3000-07-01,night,1350,12800,Chabarovice,F
T412074,21.72,3000-07-02,day,1350,12800,Chabarovice,F
T412074,30.98,3000-07-02,night,1350,12800,Chabarovice,F
T412074,16.76,3000-07-03,day,1350,12800,Chabarovice,F
T412074,26.22,3000-07-03,night,1350,12800,Chabarovice,F
T412074,20.91,3000-07-04,day,1350,12800,Chabarovice,F
T412074,26.34,3000-07-04,night,1350,12800,Chabarovice,F
T412074,12.05,3000-07-05,day,1350,12800,Chabarovice,F
T412074,29.47,3000-07-05,night,1350,12800,Chabarovice,F
T412074,39.2,3000-07-06,day,1350,12800,Chabarovice,F
T412074,58.67,3000-07-06,night,1350,12800,Chabarovice,F
T412074,23.91,3000-07-07,day,1350,12800,Chabarovice,F
T412074,42.58,3000-07-07,night,1350,12800,Chabarovice,F
T412074,41.47,3000-07-08,day,1350,12800,Chabarovice,F
T412074,58.37,3000-07-08,night,1350,12800,Chabarovice,F
T412074,69.65,3000-07-09,day,1350,12800,Chabarovice,F
T412074,45.64,3000-07-09,night,1350,12800,Chabarovice,F
T412074,24.5,3000-07-10,day,1350,12800,Chabarovice,F
T412074,34.4,3000-07-10,night,1350,12800,Chabarovice,F
T412074,44.94,3000-07-11,day,1350,12800,Chabarovice,F
T412074,49.69,3000-07-11,night,1350,12800,Chabarovice,F
T412074,32.3,3000-07-12,day,1350,12800,Chabarovice,F
T412074,33.82,3000-07-12,night,1350,12800,Chabarovice,F
T412074,40.1,3000-07-13,day,1350,12800,Chabarovice,F
T412074,30.61,3000-07-13,night,1350,12800,Chabarovice,F
T412074,26.76,3000-07-14,day,1350,12800,Chabarovice,F
T412074,40.56,3000-07-14,night,1350,12800,Chabarovice,F
T412074,7.69,3000-07-15,day,1350,12800,Chabarovice,F
T412074,35.51,3000-07-15,night,1350,12800,Chabarovice,F
T412074,10.88,3000-07-16,day,1350,12800,Chabarovice,F
T412074,30.36,3000-07-16,night,1350,12800,Chabarovice,F
T412074,13.79,3000-07-17,day,1350,12800,Chabarovice,F
T412074,33.08,3000-07-17,night,1350,12800,Chabarovice,F
T412074,10.53,3000-07-18,day,1350,12800,Chabarovice,F
T412074,47.73,3000-07-18,night,1350,12800,Chabarovice,F
T412074,27.79,3000-07-19,day,1350,12800,Chabarovice,F
T412074,38.11,3000-07-19,night,1350,12800,Chabarovice,F
T412074,7.67,3000-07-20,day,1350,12800,Chabarovice,F
T412074,44.59,3000-07-20,night,1350,12800,Chabarovice,F
T412074,19.93,3000-07-21,day,1350,12800,Chabarovice,F
T412074,40.49,3000-07-21,night,1350,12800,Chabarovice,F
T412074,24.72,3000-07-22,day,1350,12800,Chabarovice,F
T412074,23.44,3000-07-22,night,1350,12800,Chabarovice,F
T412074,27.16,3000-07-23,day,1350,12800,Chabarovice,F
T412074,26.26,3000-07-23,night,1350,12800,Chabarovice,F
