fishid,pr_pel_mean,date,diel_period,tl_mm,weight_g,lake,sex
T413149,0.504273504273504,3000-07-14,day,1420,13900,Chabarovice,M
T413149,0.786407766990291,3000-07-15,night,1420,13900,Chabarovice,M
T413149,0.541176470588235,3000-07-16,night,1420,13900,Chabarovice,M
T413149,0.0228013029315961,3000-07-16,day,1420,13900,Chabarovice,M
T413149,0.901554404145078,3000-07-17,night,1420,13900,Chabarovice,M
T413149,0.0101781170483461,3000-07-17,day,1420,13900,Chabarovice,M
T413149,0.971084337349398,3000-07-18,night,1420,13900,Chabarovice,M
T413149,0.181102362204724,3000-07-18,day,1420,13900,Chabarovice,M
T413149,0.824355971896956,3000-07-19,night,1420,13900,Chabarovice,M
T413149,0.684478371501272,3000-07-19,day,1420,13900,Chabarovice,M
T413149,0.920634920634921,3000-07-20,night,1420,13900,Chabarovice,M
T413149,0.296747967479675,3000-07-20,day,1420,13900,Chabarovice,M
T413149,0.925,3000-07-21,night,1420,13900,Chabarovice,M
T413149,0.625,3000-07-21,day,1420,13900,Chabarovice,M
T413149,0.881118881118881,3000-07-22,night,1420,13900,Chabarovice,M
T413149,0.147321428571429,3000-07-22,day,1420,13900,Chabarovice,M
T413149,0.801385681293303,3000-07-23,night,1420,13900,Chabarovice,M
T413149,0.391098484848485,3000-07-23,day,1420,13900,Chabarovice,M
T413149,0.868686868686869,3000-07-24,night,1420,13900,Chabarovice,M
T413149,0.757575757575758,3000-07-24,day,1420,13900,Chabarovice,M
T413149,0.754424778761062,3000-07-25,night,1420,13900,Chabarovice,M
T413149,0.444,3000-07-25,day,1420,13900,Chabarovice,M
T413149,0.701075268817204,3000-07-26,night,1420,13900,Chabarovice,M
T413149,0.155866900175131,3000-07-26,day,1420,13900,Chabarovice,M
T413149,0.879245283018868,3000-07-27,night,1420,13900,Chabarovice,M
T413149,0.0752157829839704,3000-07-27,day,1420,13900,Chabarovice,M
T413149,1,3000-07-28,night,1420,13900,Chabarovice,M
T413149,0.404255319148936,3000-07-28,day,1420,13900,Chabarovice,M
T413149,0.818181818181818,3000-07-29,night,1420,13900,Chabarovice,M
T413149,0.00461538461538462,3000-07-29,day,1420,13900,Chabarovice,M
T413149,0.857142857142857,3000-07-30,night,1420,13900,Chabarovice,M
T413149,0.00930232558139535,3000-07-30,day,1420,13900,Chabarovice,M
T413149,0.991836734693878,3000-07-31,night,1420,13900,Chabarovice,M
T413149,0.0224719101123596,3000-07-31,day,1420,13900,Chabarovice,M
T413149,0.940972222222222,3000-08-01,night,1420,13900,Chabarovice,M
T413149,0.827319587628866,3000-08-02,night,1420,13900,Chabarovice,M
T413149,0.010752688172043,3000-08-02,day,1420,13900,Chabarovice,M
T413149,0.712121212121212,3000-08-03,night,1420,13900,Chabarovice,M
T413149,0.961995249406176,3000-08-04,night,1420,13900,Chabarovice,M
T413149,0.0387931034482759,3000-08-04,day,1420,13900,Chabarovice,M
T413149,1,3000-08-05,night,1420,13900,Chabarovice,M
T413149,0.798941798941799,3000-08-05,day,1420,13900,Chabarovice,M
T413149,1,3000-08-06,night,1420,13900,Chabarovice,M
T413149,1,3000-08-06,day,1420,13900,Chabarovice,M
T413149,1,3000-08-07,night,1420,13900,Chabarovice,M
T413149,0.980582524271845,3000-08-07,day,1420,13900,Chabarovice,M
T413149,1,3000-08-08,night,1420,13900,Chabarovice,M
T413149,0.983333333333333,3000-08-08,day,1420,13900,Chabarovice,M
T413149,0.968684759916493,3000-08-09,night,1420,13900,Chabarovice,M
T413149,0.222222222222222,3000-08-09,day,1420,13900,Chabarovice,M
T413149,0.666077738515901,3000-08-10,night,1420,13900,Chabarovice,M
T413149,0.1,3000-08-10,day,1420,13900,Chabarovice,M
T413149,0.802173913043478,3000-08-11,night,1420,13900,Chabarovice,M
T413149,0.5,3000-08-11,day,1420,13900,Chabarovice,M
T413149,0.732203389830509,3000-08-12,night,1420,13900,Chabarovice,M
T413149,0.970873786407767,3000-08-12,day,1420,13900,Chabarovice,M
T413149,0.991304347826087,3000-08-13,night,1420,13900,Chabarovice,M
T413149,0.98669623059867,3000-08-14,night,1420,13900,Chabarovice,M
T413149,1,3000-08-15,night,1420,13900,Chabarovice,M
T413149,0.925170068027211,3000-08-15,day,1420,13900,Chabarovice,M
T413149,1,3000-08-16,night,1420,13900,Chabarovice,M
T413149,0.813432835820896,3000-08-16,day,1420,13900,Chabarovice,M
T413149,1,3000-08-17,night,1420,13900,Chabarovice,M
T413149,0.571428571428571,3000-08-17,day,1420,13900,Chabarovice,M
T413149,1,3000-08-18,night,1420,13900,Chabarovice,M
T413149,0.246153846153846,3000-08-18,day,1420,13900,Chabarovice,M
T413149,0.377777777777778,3000-08-19,night,1420,13900,Chabarovice,M
T413149,0.333333333333333,3000-08-19,day,1420,13900,Chabarovice,M
T413149,0.739795918367347,3000-08-20,night,1420,13900,Chabarovice,M
T413149,0.754098360655738,3000-08-20,day,1420,13900,Chabarovice,M
T413149,0.551020408163265,3000-08-21,night,1420,13900,Chabarovice,M
T413149,0.00555555555555556,3000-08-21,day,1420,13900,Chabarovice,M
T413149,0.558823529411765,3000-08-22,night,1420,13900,Chabarovice,M
T413149,0.615384615384615,3000-08-22,day,1420,13900,Chabarovice,M
T413149,0.496,3000-08-23,night,1420,13900,Chabarovice,M
T413149,0.70042194092827,3000-08-24,night,1420,13900,Chabarovice,M
T413149,0.167892156862745,3000-08-24,day,1420,13900,Chabarovice,M
T413149,0.828402366863905,3000-08-25,night,1420,13900,Chabarovice,M
T413149,0.0667613636363636,3000-08-25,day,1420,13900,Chabarovice,M
T413149,0.876288659793815,3000-08-26,night,1420,13900,Chabarovice,M
T413149,0.102305475504323,3000-08-26,day,1420,13900,Chabarovice,M
T413149,0.707317073170732,3000-08-27,night,1420,13900,Chabarovice,M
T413149,0.0522727272727273,3000-08-27,day,1420,13900,Chabarovice,M
T413149,0.198830409356725,3000-08-28,night,1420,13900,Chabarovice,M
T413149,0.116040955631399,3000-08-28,day,1420,13900,Chabarovice,M
T413149,0.164804469273743,3000-08-29,day,1420,13900,Chabarovice,M
T413149,0.952380952380952,3000-08-29,night,1420,13900,Chabarovice,M
T413149,0.487972508591065,3000-08-30,night,1420,13900,Chabarovice,M
T413149,0.013550135501355,3000-08-30,day,1420,13900,Chabarovice,M
T413149,0.724137931034483,3000-08-31,night,1420,13900,Chabarovice,M
T413149,0.966759002770083,3000-09-01,night,1420,13900,Chabarovice,M
T413149,0.935103244837758,3000-09-02,night,1420,13900,Chabarovice,M
T413149,0.8,3000-09-02,day,1420,13900,Chabarovice,M
T413149,0.652466367713005,3000-09-03,night,1420,13900,Chabarovice,M
T413149,0.402985074626866,3000-09-03,day,1420,13900,Chabarovice,M
T413149,0.462829736211031,3000-09-04,night,1420,13900,Chabarovice,M
T413149,0.0289389067524116,3000-09-04,day,1420,13900,Chabarovice,M
T413149,0.245333333333333,3000-09-05,day,1420,13900,Chabarovice,M
T413149,0.504166666666667,3000-09-05,night,1420,13900,Chabarovice,M
T413149,0.724043715846995,3000-09-06,night,1420,13900,Chabarovice,M
T413149,0.375434530706837,3000-09-06,day,1420,13900,Chabarovice,M
T413149,1,3000-09-07,night,1420,13900,Chabarovice,M
T413149,0.974137931034483,3000-09-08,night,1420,13900,Chabarovice,M
T413149,0.0652173913043478,3000-09-08,day,1420,13900,Chabarovice,M
T413149,0.86096256684492,3000-09-09,night,1420,13900,Chabarovice,M
T413149,0.131578947368421,3000-09-09,day,1420,13900,Chabarovice,M
T413149,0.796610169491525,3000-09-10,night,1420,13900,Chabarovice,M
T413149,0.00680272108843537,3000-09-10,day,1420,13900,Chabarovice,M
T413149,0.00355871886120996,3000-09-11,day,1420,13900,Chabarovice,M
T413149,0.579439252336449,3000-09-11,night,1420,13900,Chabarovice,M
T413149,0.930051813471503,3000-09-12,night,1420,13900,Chabarovice,M
T413149,0.01,3000-09-12,day,1420,13900,Chabarovice,M
T413149,0.908309455587393,3000-09-13,night,1420,13900,Chabarovice,M
T413149,0.0107991360691145,3000-09-13,day,1420,13900,Chabarovice,M
T413149,0.813099041533546,3000-09-14,night,1420,13900,Chabarovice,M
T413149,0.19448275862069,3000-09-14,day,1420,13900,Chabarovice,M
T413149,0.782978723404255,3000-09-15,night,1420,13900,Chabarovice,M
T413149,0.0100824931255729,3000-09-15,day,1420,13900,Chabarovice,M
T413149,0.850273224043716,3000-09-16,night,1420,13900,Chabarovice,M
T413149,0.00572737686139748,3000-09-16,day,1420,13900,Chabarovice,M
T413149,0.940144478844169,3000-09-17,night,1420,13900,Chabarovice,M
T413149,0.0369127516778524,3000-09-17,day,1420,13900,Chabarovice,M
T413149,0.911708253358925,3000-09-18,night,1420,13900,Chabarovice,M
T413149,0.671388101983003,3000-09-19,night,1420,13900,Chabarovice,M
T413149,0.745867768595041,3000-09-20,night,1420,13900,Chabarovice,M
T413149,0.792349726775956,3000-09-21,night,1420,13900,Chabarovice,M
T413149,0.92032967032967,3000-09-22,night,1420,13900,Chabarovice,M
T413149,0.87964989059081,3000-09-23,night,1420,13900,Chabarovice,M
T413149,0.846534653465347,3000-09-24,night,1420,13900,Chabarovice,M
T413149,0.748648648648649,3000-09-25,night,1420,13900,Chabarovice,M
T413149,0.955905511811024,3000-09-26,night,1420,13900,Chabarovice,M
T413149,0.875,3000-09-27,night,1420,13900,Chabarovice,M
T413149,0.930648769574944,3000-09-28,night,1420,13900,Chabarovice,M
T413149,0.888392857142857,3000-09-29,night,1420,13900,Chabarovice,M
T413149,0.0526315789473684,3000-09-29,day,1420,13900,Chabarovice,M
T413149,0.348958333333333,3000-09-30,night,1420,13900,Chabarovice,M
T413149,0.750599520383693,3000-10-01,night,1420,13900,Chabarovice,M
T413149,0.677760968229955,3000-10-02,night,1420,13900,Chabarovice,M
T413149,0.518835616438356,3000-10-03,night,1420,13900,Chabarovice,M
T413149,0.879957127545552,3000-10-04,night,1420,13900,Chabarovice,M
T413149,0.909702209414025,3000-10-05,night,1420,13900,Chabarovice,M
T413149,0.621111111111111,3000-10-06,night,1420,13900,Chabarovice,M
T413149,0.78046218487395,3000-10-07,night,1420,13900,Chabarovice,M
T413149,0.76984126984127,3000-10-08,night,1420,13900,Chabarovice,M
T413149,0.858942065491184,3000-10-09,night,1420,13900,Chabarovice,M
T413149,0.798360655737705,3000-10-10,night,1420,13900,Chabarovice,M
T413149,0.711974110032362,3000-10-11,night,1420,13900,Chabarovice,M
T413149,0.270181219110379,3000-10-12,night,1420,13900,Chabarovice,M
T413149,0.3442088091354,3000-10-13,night,1420,13900,Chabarovice,M
T413149,0.494464944649447,3000-10-15,night,1420,13900,Chabarovice,M
T413149,0.0205479452054795,3000-10-16,night,1420,13900,Chabarovice,M
T413149,0.0163265306122449,3000-10-17,night,1420,13900,Chabarovice,M
T413149,0.185185185185185,3000-10-19,night,1420,13900,Chabarovice,M
T413149,0.829614604462475,3000-10-20,night,1420,13900,Chabarovice,M
T413149,0.826789838337182,3000-10-21,night,1420,13900,Chabarovice,M
T413149,0.949248120300752,3000-10-22,night,1420,13900,Chabarovice,M
T413149,0.833333333333333,3000-10-23,night,1420,13900,Chabarovice,M
T413149,0.925068119891008,3000-10-24,night,1420,13900,Chabarovice,M
T413149,0.0075187969924812,3000-10-24,day,1420,13900,Chabarovice,M
T413149,0.806539509536785,3000-10-25,night,1420,13900,Chabarovice,M
T413149,0.908955223880597,3000-10-26,night,1420,13900,Chabarovice,M
T413149,0.0148619957537155,3000-10-26,day,1420,13900,Chabarovice,M
T413149,0.864306784660767,3000-10-27,night,1420,13900,Chabarovice,M
T413149,0.00221238938053097,3000-10-27,day,1420,13900,Chabarovice,M
T413149,0.634146341463415,3000-10-28,night,1420,13900,Chabarovice,M
T413149,0.429059829059829,3000-10-29,night,1420,13900,Chabarovice,M
T413149,0.769230769230769,3000-10-30,night,1420,13900,Chabarovice,M
T413149,0.452729693741678,3000-10-31,night,1420,13900,Chabarovice,M
T413149,0.718446601941748,3000-11-01,night,1420,13900,Chabarovice,M
T413149,0.00229885057471264,3000-11-01,day,1420,13900,Chabarovice,M
T413149,0.487128712871287,3000-11-02,night,1420,13900,Chabarovice,M
T413149,0.833333333333333,3000-11-03,night,1420,13900,Chabarovice,M
T413149,0.767371601208459,3000-11-04,night,1420,13900,Chabarovice,M
T413149,0.00719424460431655,3000-11-04,day,1420,13900,Chabarovice,M
T413149,0.683018867924528,3000-11-05,night,1420,13900,Chabarovice,M
T413149,0.511450381679389,3000-11-06,night,1420,13900,Chabarovice,M
T413149,0.352490421455939,3000-11-07,night,1420,13900,Chabarovice,M
T413149,0.557777777777778,3000-11-08,night,1420,13900,Chabarovice,M
T413149,0.395833333333333,3000-11-09,night,1420,13900,Chabarovice,M
T413149,0.1375,3000-11-11,night,1420,13900,Chabarovice,M
T413149,0.119909502262443,3000-11-12,night,1420,13900,Chabarovice,M
T413149,0.00350877192982456,3000-11-12,day,1420,13900,Chabarovice,M
T413149,0.278145695364238,3000-11-13,night,1420,13900,Chabarovice,M
T413149,0.716012084592145,3000-11-14,night,1420,13900,Chabarovice,M
T413149,0.0117647058823529,3000-11-14,day,1420,13900,Chabarovice,M
T413149,0.254988913525499,3000-11-15,night,1420,13900,Chabarovice,M
T413149,0.649425287356322,3000-11-16,night,1420,13900,Chabarovice,M
T413149,0.0511627906976744,3000-11-17,night,1420,13900,Chabarovice,M
T413149,0.012448132780083,3000-11-18,night,1420,13900,Chabarovice,M
T413149,0.439359267734554,3000-11-19,night,1420,13900,Chabarovice,M
T413149,0.040625,3000-11-19,day,1420,13900,Chabarovice,M
T413149,0.564189189189189,3000-11-20,night,1420,13900,Chabarovice,M
T413151,0.347572815533981,3000-06-01,night,1060,6400,Chabarovice,M
T413151,0.00373134328358209,3000-06-01,day,1060,6400,Chabarovice,M
T413151,0.00701754385964912,3000-06-02,day,1060,6400,Chabarovice,M
T413151,0.0558659217877095,3000-06-02,night,1060,6400,Chabarovice,M
T413151,0.0154639175257732,3000-06-03,day,1060,6400,Chabarovice,M
T413151,0.0126582278481013,3000-06-03,night,1060,6400,Chabarovice,M
T413151,0.0126582278481013,3000-06-04,day,1060,6400,Chabarovice,M
T413151,0.00763358778625954,3000-06-04,night,1060,6400,Chabarovice,M
T413151,0.12751677852349,3000-06-05,night,1060,6400,Chabarovice,M
T413151,0.00767263427109975,3000-06-05,day,1060,6400,Chabarovice,M
T413151,0.4,3000-06-06,night,1060,6400,Chabarovice,M
T413151,0.0161812297734628,3000-06-06,day,1060,6400,Chabarovice,M
T413151,0.008,3000-06-07,day,1060,6400,Chabarovice,M
T413151,0.0164473684210526,3000-06-07,night,1060,6400,Chabarovice,M
T413151,0.138157894736842,3000-06-08,night,1060,6400,Chabarovice,M
T413151,0.0214285714285714,3000-06-08,day,1060,6400,Chabarovice,M
T413151,0.198863636363636,3000-06-09,night,1060,6400,Chabarovice,M
T413151,0.0108303249097473,3000-06-09,day,1060,6400,Chabarovice,M
T413151,0.436950146627566,3000-06-10,day,1060,6400,Chabarovice,M
T413151,0.578947368421053,3000-06-10,night,1060,6400,Chabarovice,M
T413151,0.00199600798403194,3000-06-11,day,1060,6400,Chabarovice,M
T413151,0.0326086956521739,3000-06-11,night,1060,6400,Chabarovice,M
T413151,0.317919075144509,3000-06-12,night,1060,6400,Chabarovice,M
T413151,0.0209643605870021,3000-06-12,day,1060,6400,Chabarovice,M
T413151,0.173913043478261,3000-06-13,night,1060,6400,Chabarovice,M
T413151,0.182608695652174,3000-06-14,day,1060,6400,Chabarovice,M
T413151,0.0789473684210526,3000-06-14,night,1060,6400,Chabarovice,M
T413151,0.025,3000-06-15,night,1060,6400,Chabarovice,M
T413151,0.047244094488189,3000-06-15,day,1060,6400,Chabarovice,M
T413151,0.0212014134275618,3000-06-16,night,1060,6400,Chabarovice,M
T413151,0.256821829855538,3000-06-16,day,1060,6400,Chabarovice,M
T413151,0.403693931398417,3000-06-17,night,1060,6400,Chabarovice,M
T413151,0.00355871886120996,3000-06-17,day,1060,6400,Chabarovice,M
T413151,0.299019607843137,3000-06-18,night,1060,6400,Chabarovice,M
T413151,0.0991735537190083,3000-06-18,day,1060,6400,Chabarovice,M
T413151,0.0481481481481482,3000-06-19,night,1060,6400,Chabarovice,M
T413151,0.00193050193050193,3000-06-19,day,1060,6400,Chabarovice,M
T413151,0.0151515151515152,3000-06-20,night,1060,6400,Chabarovice,M
T413151,0.0695652173913044,3000-06-21,night,1060,6400,Chabarovice,M
T413151,0.11214953271028,3000-06-22,night,1060,6400,Chabarovice,M
T413151,0.0446428571428571,3000-06-23,day,1060,6400,Chabarovice,M
T413151,0.297872340425532,3000-06-23,night,1060,6400,Chabarovice,M
T413151,0.68141592920354,3000-06-24,night,1060,6400,Chabarovice,M
T413151,0.202572347266881,3000-06-24,day,1060,6400,Chabarovice,M
T413151,0.0116822429906542,3000-06-25,night,1060,6400,Chabarovice,M
T413151,0.0128571428571429,3000-06-25,day,1060,6400,Chabarovice,M
T413151,0.248611111111111,3000-06-27,day,1060,6400,Chabarovice,M
T413151,0.701298701298701,3000-06-27,night,1060,6400,Chabarovice,M
T413151,0.97682119205298,3000-06-28,night,1060,6400,Chabarovice,M
T413151,0.890888638920135,3000-06-28,day,1060,6400,Chabarovice,M
T413151,0.936842105263158,3000-06-29,night,1060,6400,Chabarovice,M
T413151,0.722222222222222,3000-06-29,day,1060,6400,Chabarovice,M
T413151,0.829493087557604,3000-06-30,night,1060,6400,Chabarovice,M
T413151,0.424242424242424,3000-06-30,day,1060,6400,Chabarovice,M
T413151,0.109756097560976,3000-07-01,night,1060,6400,Chabarovice,M
T413151,0.169154228855721,3000-07-01,day,1060,6400,Chabarovice,M
T413151,0.958904109589041,3000-07-02,night,1060,6400,Chabarovice,M
T413151,0.292682926829268,3000-07-03,night,1060,6400,Chabarovice,M
T413151,0.878048780487805,3000-07-04,night,1060,6400,Chabarovice,M
T413151,0.5,3000-07-04,day,1060,6400,Chabarovice,M
T413151,1,3000-07-05,night,1060,6400,Chabarovice,M
T413151,0.0920096852300242,3000-07-06,day,1060,6400,Chabarovice,M
T413151,0.148387096774194,3000-07-07,night,1060,6400,Chabarovice,M
T413151,0.212669683257919,3000-07-07,day,1060,6400,Chabarovice,M
T413151,0.0207612456747405,3000-07-08,night,1060,6400,Chabarovice,M
T413151,0.0123152709359606,3000-07-08,day,1060,6400,Chabarovice,M
T413151,0.267281105990783,3000-07-09,night,1060,6400,Chabarovice,M
T413151,0.158263305322129,3000-07-09,day,1060,6400,Chabarovice,M
T413151,0.224924012158055,3000-07-10,day,1060,6400,Chabarovice,M
T413151,0.010989010989011,3000-07-10,night,1060,6400,Chabarovice,M
T413151,0.0454545454545455,3000-07-11,day,1060,6400,Chabarovice,M
T413151,0.725075528700906,3000-07-11,night,1060,6400,Chabarovice,M
T413151,0.977168949771689,3000-07-12,night,1060,6400,Chabarovice,M
T413151,0.943877551020408,3000-07-12,day,1060,6400,Chabarovice,M
T413151,0.875536480686695,3000-07-13,night,1060,6400,Chabarovice,M
T413151,0.521231422505308,3000-07-13,day,1060,6400,Chabarovice,M
T413151,0.697478991596639,3000-07-14,night,1060,6400,Chabarovice,M
T413151,0.756756756756757,3000-07-15,night,1060,6400,Chabarovice,M
T413151,0.0149501661129568,3000-07-15,day,1060,6400,Chabarovice,M
T413151,0.303703703703704,3000-07-16,night,1060,6400,Chabarovice,M
T413151,0.117988394584139,3000-07-16,day,1060,6400,Chabarovice,M
T413151,0.571428571428571,3000-07-17,night,1060,6400,Chabarovice,M
T413151,0.987654320987654,3000-07-18,night,1060,6400,Chabarovice,M
T413151,0.5625,3000-07-18,day,1060,6400,Chabarovice,M
T413151,0.932203389830508,3000-07-19,night,1060,6400,Chabarovice,M
T413151,0.849699398797595,3000-07-20,night,1060,6400,Chabarovice,M
T413151,0.0278164116828929,3000-07-20,day,1060,6400,Chabarovice,M
T413151,0.516556291390729,3000-07-21,night,1060,6400,Chabarovice,M
T413151,0.43956043956044,3000-07-22,night,1060,6400,Chabarovice,M
T413151,0.00813008130081301,3000-07-22,day,1060,6400,Chabarovice,M
T413151,0.74835886214442,3000-07-23,night,1060,6400,Chabarovice,M
T413151,0.0327380952380952,3000-07-23,day,1060,6400,Chabarovice,M
T413151,0.688284518828452,3000-07-24,night,1060,6400,Chabarovice,M
T413151,0.0841889117043121,3000-07-24,day,1060,6400,Chabarovice,M
T413151,0.461864406779661,3000-07-25,night,1060,6400,Chabarovice,M
T413151,0.0620592383638928,3000-07-25,day,1060,6400,Chabarovice,M
T413151,0.161434977578475,3000-07-26,night,1060,6400,Chabarovice,M
T413151,0.0408163265306122,3000-07-27,night,1060,6400,Chabarovice,M
T413151,0.00609756097560976,3000-07-27,day,1060,6400,Chabarovice,M
T413151,0.0487804878048781,3000-07-28,night,1060,6400,Chabarovice,M
T413151,0.0681818181818182,3000-07-28,day,1060,6400,Chabarovice,M
T413151,0.423423423423423,3000-07-30,night,1060,6400,Chabarovice,M
T413151,0.00146842878120411,3000-07-31,day,1060,6400,Chabarovice,M
T413151,0.746666666666667,3000-07-31,night,1060,6400,Chabarovice,M
